ROAD_NAME,YEAR,MONTH,TRAIN_KM,TRAIN_KM_lower_95,TRAIN_KM_upper_95,LOSS_12_COUNT,LOSS_12_COUNT_lower_95,LOSS_12_COUNT_upper_95,LOSS_12_SUM,LOSS_12_SUM_lower_95,LOSS_12_SUM_upper_95,LOSS_3_COUNT,LOSS_3_COUNT_lower_95,LOSS_3_COUNT_upper_95,LOSS_3_SUM,LOSS_3_SUM_lower_95,LOSS_3_SUM_upper_95,LOSS_TECH_COUNT,LOSS_TECH_COUNT_lower_95,LOSS_TECH_COUNT_upper_95,LOSS_TECH_SUM,LOSS_TECH_SUM_lower_95,LOSS_TECH_SUM_upper_95,LOSS_COUNT_TOTAL,LOSS_COUNT_TOTAL_lower_95,LOSS_COUNT_TOTAL_upper_95,LOSS_SUM_TOTAL,LOSS_SUM_TOTAL_lower_95,LOSS_SUM_TOTAL_upper_95,SPECIFIC_LOSS,SPECIFIC_LOSS_lower_95,SPECIFIC_LOSS_upper_95
Восточно-Сибирская,2026,11,9201788.261816565,8984089.100564178,9419487.423068952,615,548,681,1598.7909475185684,1219.4636998431874,1978.1181951939493,1911,1656,2166,111.43705166263756,96.90618732590232,125.96791599937279,547,478,615,582.015866787865,473.86785081596156,690.1638827597684,3073,2919,3227,2292.2438659690706,2177.631672670617,2406.8560592675244,249.10852116440125,236.65309510618118,261.5639472226213
Восточно-Сибирская,2026,12,9071190.560020985,8853491.398768598,9288889.721273372,672,606,738,1737.2994191256553,1357.9721714502743,2116.626666801036,1967,1712,2222,121.59778019145787,107.06691585472264,136.1286445281931,612,543,680,659.7944173798095,551.6464014079061,767.9424333517129,3251,3088,3414,2518.6916166969227,2392.7570358620765,2644.626197531769,277.6583294146007,263.77541294387066,291.54124588533074
Горьковская,2025,1,9097576.857170481,8696331.539432095,9498822.174908867,218,193,242,727.653209067661,577.8799431880484,877.4264749472736,1974,1755,2193,97.84115512625084,82.96362702774069,112.718683224761,1455,1327,1583,641.3493314968429,556.361567021026,726.3370959726598,3647,3465,3829,1466.8436956907549,1393.5015109062172,1540.1858804752926,161.23454835499692,153.17282093724705,169.29627577274678
Горьковская,2025,2,8750955.748865793,8349710.431127408,9152201.066604178,193,168,218,768.0173372668173,618.2440713872047,917.7906031464299,1868,1649,2087,81.00464128013107,66.12711318162091,95.88216937864122,1375,1247,1503,577.0900025511708,492.10223807535385,662.0777670269877,3436,3264,3608,1426.111981098119,1354.806382043213,1497.417580153025,162.9664258424523,154.81810455032968,171.11474713457494
Горьковская,2025,3,9409555.071173457,9008309.753435072,9810800.388911843,193,168,218,673.7496826592751,523.9764167796625,823.5229485388877,1731,1512,1950,83.42354424778601,68.54601614927586,98.30107234629617,1287,1159,1415,551.4891245263261,466.5013600505092,636.476889002143,3211,3050,3372,1308.6623514333874,1243.2292338617178,1374.0954690050569,139.07802670102075,132.1241253659697,146.0319280360718
Горьковская,2025,4,9439898.09692447,9038652.779186085,9841143.414662857,178,154,203,599.6668131667443,449.89354728713164,749.4400790463569,1622,1403,1841,77.46709684902763,62.58956875051747,92.34462494753778,1173,1045,1301,491.4840175538925,406.4962530780756,576.4717820297094,2973,2824,3122,1168.6179275696645,1110.1870311911812,1227.0488239481479,123.79560833928934,117.60582792232488,129.98538875625383
Горьковская,2025,5,9711927.241321465,9310681.92358308,10113172.55905985,168,144,193,555.9540844517351,406.1808185721224,705.7273503313477,1468,1249,1687,72.5844776851618,57.706949586651646,87.46200578367196,1059,931,1187,441.0716314163287,356.0838669405118,526.0593958921456,2695,2560,2830,1069.6101935532256,1016.1296838755643,1123.090703230887,110.13367038030732,104.62698686129195,115.64035389932269
Горьковская,2025,6,9657240.367886938,9255995.050148552,10058485.685625324,154,129,178,566.3343941244931,416.5611282448804,716.1076600041058,1400,1181,1619,70.39862649200691,55.52109839349676,85.27615459051707,981,853,1109,431.8363342044503,346.8485697286334,516.8240986802672,2535,2408,2662,1068.5693548209501,1015.1408870799025,1121.9978225619977,110.64955557844932,105.11707779952685,116.1820333573718
Горьковская,2025,7,9808071.306533435,9406825.98879505,10209316.624271821,149,125,174,500.6771233969572,350.90385751734453,650.4503892765699,1343,1124,1562,67.39993668064643,52.52240858213628,82.27746477915659,947,819,1076,404.9281329734023,319.9403684975854,489.9158974492192,2439,2317,2561,973.0051930510059,924.3549333984556,1021.6554527035562,99.20453906191112,94.24431210881556,104.16476601500668
Горьковская,2025,8,9910715.086772507,9509469.769034121,10311960.404510893,159,134,184,514.8982017256527,365.12493584604005,664.6714676052654,1376,1157,1595,71.3583404586281,56.48081236011795,86.23586855713826,1010,882,1138,426.5262514161272,341.5384869403103,511.5140158919441,2545,2418,2672,1012.782793600408,962.1436539203876,1063.4219332804284,102.19068803139488,97.08115362982514,107.30022243296463
Горьковская,2025,9,9662859.223057518,9261613.905319132,10064104.540795904,163,138,187,571.4641921586805,421.6909262790678,721.2374580382932,1518,1299,1737,74.2110694139738,59.33354131546365,89.08859751248396,1098,970,1226,457.6643845767214,372.6766201009045,542.6521490525383,2779,2640,2918,1103.3396461493758,1048.172663841907,1158.5066284568445,114.18355795938601,108.4743800614167,119.89273585735532
Горьковская,2025,10,9783404.74039273,9382159.422654344,10184650.058131116,187,163,212,626.4948714863374,476.7216056067247,776.26813736595,1642,1423,1861,78.7177512173054,63.84022311879525,93.59527931581556,1194,1066,1322,516.3509679966551,431.36320352083817,601.338732472472,3023,2872,3174,1221.563590700298,1160.485411165283,1282.6417702353128,124.86078447279505,118.61774524915529,131.1038236964348
Горьковская,2025,11,9554527.53751,9153282.219771614,9955772.855248386,197,172,221,681.773262709065,531.9999968294524,831.5465285886776,1794,1576,2013,87.49712123619446,72.6195931376843,102.37464933470461,1304,1176,1432,570.7667686629188,485.7790041871019,655.7545331387357,3295,3130,3460,1340.0371526081783,1273.0352949777694,1407.0390102385873,140.25153492387176,133.23895817767817,147.26411167006535
Горьковская,2025,12,9346477.841413854,8945232.523675468,9747723.15915224,219,194,244,736.4613860585946,586.688120178982,886.2346519382072,1996,1777,2215,94.43711402933698,79.55958593082683,109.31464212784714,1368,1240,1496,612.9007055168305,527.9129410410136,697.8884699926474,3583,3404,3762,1443.799205604762,1371.6092453245237,1515.9891658850001,154.4752183766325,146.75145745780088,162.19897929546414
Горьковская,2026,1,9056551.463306222,8655306.145567836,9457796.781044608,218,194,243,722.2226539710605,572.4493880914479,871.9959198506731,1988,1769,2207,99.3042718580129,84.42674375950274,114.18179995652305,1446,1318,1574,637.458816668508,552.4710521926911,722.4465811443249,3652,3469,3835,1458.9857424975814,1386.0364553727022,1531.9350296224607,161.097272886799,153.04240924245906,169.15213653113895
Горьковская,2026,2,8709930.355001532,8308685.037263147,9111175.672739917,193,169,218,762.5867821702169,612.8135162906042,912.3600480498296,1882,1663,2101,82.46775801189312,67.59022991338297,97.34528611040328,1365,1237,1493,573.1994877228359,488.211723247019,658.1872521986528,3440,3268,3612,1418.2540279049458,1347.3413265096985,1489.166729300193,162.83184481383793,154.69025257314604,170.97343705452982
Горьковская,2026,3,9368529.677309196,8967284.35957081,9769774.995047582,193,169,218,668.3191275626747,518.545861683062,818.0923934422874,1746,1527,1964,84.88666097954807,70.00913288103791,99.76418907805822,1277,1149,1405,547.5986096979913,462.61084522217436,632.5863741738082,3216,3055,3377,1300.8043982402141,1235.7641783282033,1365.844618152225,138.8482977633933,131.90588287522363,145.79071265156298
Горьковская,2026,4,9398872.703060212,8997627.385321826,9800118.020798597,179,154,203,594.2362580701439,444.4629921905312,744.0095239497566,1636,1418,1855,78.93021358078968,64.05268548227953,93.80774167929984,1163,1035,1291,487.59350272555764,402.60573824974074,572.5812672013745,2978,2829,3127,1160.7599743764913,1102.7219756576667,1218.797973095316,123.49991440979463,117.3249186893049,129.67491013028436
Горьковская,2026,5,9670901.847457206,9269656.52971882,10072147.165195592,168,144,193,550.5235293551345,400.7502634755219,700.2967952347472,1483,1264,1701,74.04759441692386,59.1700663184137,88.92512251543401,1049,921,1177,437.18111658799376,352.19335211217685,522.1688810638107,2700,2565,2835,1061.7522403600522,1008.6646283420495,1114.8398523780547,109.78833795518474,104.2989210574255,115.27775485294399
Горьковская,2026,6,9616214.974022677,9214969.656284291,10017460.291761063,154,129,178,560.9038390278927,411.13057314828,710.6771049075053,1414,1195,1633,71.86174322376897,56.984215125258814,86.73927132227912,971,843,1099,427.9458193761154,342.9580549002985,512.9335838519323,2539,2412,2666,1060.711401627777,1007.675831546388,1113.7469717091658,110.30446017411128,104.78923716540571,115.81968318281686
Горьковская,2026,7,9767045.912669174,9365800.594930789,10168291.23040756,150,125,174,495.2465683003568,345.4733024207441,645.0198341799694,1357,1138,1576,68.86305341240849,53.985525313898336,83.74058151091864,938,810,1066,401.03761814506737,316.04985366925047,486.0253826208843,2445,2323,2567,965.1472398578326,916.8898778649409,1013.4046018507242,98.81669938767327,93.8758644182896,103.75753435705694
Горьковская,2026,8,9869689.692908248,9468444.375169862,10270935.010646634,159,135,184,509.4676466290523,359.69438074943963,659.2409125086649,1390,1172,1609,72.82145719039018,57.94392909188002,87.69898528890033,1000,872,1128,422.6357365877923,337.6479721119754,507.6235010636092,2549,2422,2676,1004.9248404072348,954.678598386873,1055.1710824275965,101.81929439274185,96.72832967310475,106.91025911237895
Горьковская,2026,9,9621833.829193257,9220588.51145487,10023079.146931643,163,139,188,566.03363706208,416.2603711824673,715.8069029416927,1533,1314,1751,75.67418614573586,60.796658047225705,90.55171424424601,1088,960,1216,453.7738697483865,368.7861052725696,538.7616342242035,2784,2645,2923,1095.4816929562023,1040.707608308392,1150.2557776040126,113.85373229294827,108.16104567830085,119.54641890759568
Горьковская,2026,10,9742379.346528469,9341134.028790083,10143624.664266855,188,163,212,621.064316389737,471.2910505101243,770.8375822693497,1656,1437,1875,80.18086794906748,65.30333985055732,95.05839604757763,1184,1056,1312,512.4604531683202,427.4726886925033,597.4482176441371,3028,2877,3179,1213.7056375071247,1153.0203556317683,1274.3909193824811,124.58000190062484,118.35100180559358,130.80900199565608
Горьковская,2026,11,9513502.143645741,9112256.825907355,9914747.461384127,197,173,222,676.3427076124646,526.5694417328518,826.1159734920773,1809,1590,2028,88.96023796795653,74.08270986944638,103.83776606646668,1294,1166,1422,566.876253834584,481.88848935876706,651.8640183104009,3300,3135,3465,1332.179199415005,1265.5702394442549,1398.7881593857553,140.0303672927424,133.02884892810528,147.03188565737952
Горьковская,2026,12,9305452.447549595,8904207.129811209,9706697.76528798,219,195,244,731.0308309619941,581.2575650823815,880.8040968416067,2011,1792,2229,95.90023076109905,81.0227026625889,110.77775885960921,1358,1230,1486,609.0101906884956,524.0224262126787,693.9979551643125,3588,3409,3767,1435.9412524115887,1364.1441897910092,1507.7383150321682,154.31181455230745,146.59622382469206,162.02740527992285
Дальневосточная,2025,1,9226798.71392708,9035371.873338081,9418225.55451608,853,771,935,4001.7543340331686,3185.024114862242,4818.4845532040945,1407,1214,1600,111.58652044956318,82.90645955696999,140.26658134215637,1736,1526,1946,1520.3812142616655,1288.8939666609153,1751.8684618624156,3996,3796,4196,5633.722068744397,5352.035965307176,5915.408172181617,610.5825263361132,580.0534000193076,641.1116526529189
Дальневосточная,2025,2,8828873.791454403,8637446.950865403,9020300.632043403,752,670,834,4023.9052425322593,3207.175023361333,4840.635461703186,1411,1218,1604,111.29586710132492,82.61580620873173,139.9759279939181,1695,1485,1904,1474.3314651426758,1242.844217541926,1705.8187127434257,3858,3665,4051,5609.53257477626,5329.055946037447,5890.009203515073,635.3621885733387,603.5940791446717,667.1302980020057
Дальневосточная,2025,3,9310549.10815133,9119122.26756233,9501975.94874033,658,576,740,3467.515668864943,2650.7854496940167,4284.245888035869,1293,1100,1486,102.5754599699692,73.89539907737603,131.25552086256238,1518,1308,1728,1231.9535787209234,1000.4663311201733,1463.4408263216733,3469,3296,3642,4802.044707555836,4561.942472178044,5042.1469429336275,515.7638557914565,489.9756630018837,541.5520485810293
Дальневосточная,2025,4,9415554.108290918,9224127.267701918,9606980.948879918,655,574,737,3088.32369159238,2271.5934724214535,3905.0539107633062,1186,993,1379,95.24458109725201,66.56452020465883,123.92464198984518,1436,1226,1645,1174.7410208291267,943.2537732283766,1406.2282684298766,3277,3113,3441,4358.309293518759,4140.393828842821,4576.224758194697,462.88399422834027,439.7397945169232,486.02819393975733
Дальневосточная,2025,5,9745105.831605252,9553678.991016252,9936532.672194252,607,526,689,3006.4555935522117,2189.7253743812853,3823.185812723138,1093,900,1286,83.48105080878062,54.80098991618744,112.16111170137381,1316,1106,1526,1203.3053196095,971.8180720087499,1434.7925672102501,3016,2865,3167,4293.241963970492,4078.5798657719674,4507.904062169017,440.5536520749403,418.52596947119326,462.58133467868737
Дальневосточная,2025,6,9626785.333110591,9435358.492521591,9818212.173699591,537,455,619,2694.115659111356,1877.3854399404295,3510.8458782822822,1049,856,1242,83.62812527585824,54.948064383265056,112.30818616845141,1187,977,1397,1077.355248068634,845.8680004678839,1308.8424956693839,2773,2634,2912,3855.099032455848,3662.344080833055,4047.8539840786407,400.45548945570954,380.43271498292404,420.47826392849504
Дальневосточная,2025,7,9809367.81128266,9617940.97069366,10000794.65187166,535,453,617,2783.906301039975,1967.1760818690486,3600.6365202109014,998,805,1191,85.72316036306255,57.043099470469365,114.40322125565572,1212,1002,1422,981.7389838949166,750.2517362941666,1213.2262314956665,2745,2608,2882,3851.368445297954,3658.8000230330563,4043.936867562852,392.62147361506203,372.9903999343089,412.25254729581513
Дальневосточная,2025,8,9962897.069253447,9771470.228664447,10154323.909842446,563,481,645,2835.490126439493,2018.7599072685666,3652.2203456104194,938,745,1131,85.42216409025666,56.742103197663475,114.10222498284983,1207,998,1417,1017.6659725387078,786.1787249379578,1249.153220139458,2708,2573,2843,3938.578263068457,3741.6493499150342,4135.50717622188,395.3245964191807,375.55836659822165,415.09082624013973
Дальневосточная,2025,9,9902835.026153857,9711408.185564857,10094261.866742857,633,551,715,2950.5525706465237,2133.8223514755973,3767.28278981745,1152,959,1345,92.08910196358178,63.4090410709886,120.76916285617497,1351,1142,1561,1103.718710307463,872.2314627067129,1335.205957908213,3136,2979,3293,4146.360382917568,3939.0423637716895,4353.678402063447,418.70437828832183,397.7691593739057,439.63959720273795
Дальневосточная,2025,10,9801896.633126328,9610469.792537328,9993323.473715328,662,580,744,3377.388326472518,2560.658107301592,4194.118545643444,1205,1012,1398,95.67309275439048,66.9930318617973,124.35315364698366,1479,1269,1689,1205.7187933613372,974.2315457605872,1437.2060409620872,3346,3179,3513,4678.780212588246,4444.841201958834,4912.7192232176585,477.3341719168837,453.4674633210395,501.2008805127279
Дальневосточная,2025,11,9455424.099217257,9263997.258628257,9646850.939806256,758,676,840,3751.684163183601,2934.9539440126746,4568.414382354527,1343,1150,1536,107.0700749359227,78.39001404332953,135.75013582851588,1620,1410,1830,1399.7191930791298,1168.2319454783797,1631.20644067988,3721,3535,3907,5258.473431198653,4995.54975963872,5521.397102758586,556.1330064120511,528.3263560914486,583.9396567326537
Дальневосточная,2025,12,9475493.285061091,9284066.444472091,9666920.125650091,790,708,872,3919.9645028418963,3103.23428367097,4736.694722012822,1421,1228,1614,110.09811994103363,81.41805904844045,138.7781808336268,1686,1477,1896,1360.0250896030293,1128.5378420022794,1591.5123372037792,3897,3702,4092,5390.087712385959,5120.583326766661,5659.592098005257,568.8450775310963,540.4028236545415,597.2873314076511
Дальневосточная,2026,1,9175283.982408227,8983857.141819227,9366710.822997227,846,764,928,3915.1604877263953,3098.430268555469,4731.890706897321,1419,1226,1612,112.14338533582423,83.46332444323104,140.82344622841742,1715,1505,1925,1516.1747168228292,1284.687469222079,1747.6619644235793,3980,3781,4179,5543.478589885049,5266.304660390796,5820.652519379301,604.1751514736285,573.9663938999471,634.3839090473099
Дальневосточная,2026,2,8777359.05993555,8585932.21934655,8968785.90052455,745,663,827,3937.3113962254856,3120.5811770545592,4754.0416153964115,1423,1230,1616,111.85273198758595,83.17267109499278,140.53279288017913,1674,1464,1884,1470.1249677038395,1238.6377201030896,1701.6122153045894,3842,3650,4034,5519.289095916911,5243.324641121065,5795.253550712757,628.8097659249042,597.369277628659,660.2502542211495
Дальневосточная,2026,3,9259034.376632476,9067607.536043476,9450461.217221476,651,569,733,3380.92182255817,2564.1916033872435,4197.652041729096,1304,1111,1497,103.13232485623024,74.45226396363705,131.81238574882343,1497,1287,1707,1227.747081282087,996.259833681337,1459.234328882837,3452,3279,3625,4711.801228696488,4476.211167261663,4947.391290131312,508.8868921998944,483.4425475898997,534.3312368098891
Дальневосточная,2026,4,9364039.376772067,9172612.536183067,9555466.217361066,648,566,730,3001.729845285606,2184.99962611468,3818.4600644565326,1197,1004,1390,95.80144598351305,67.12138509091986,124.48150687610624,1415,1205,1625,1170.5345233902904,939.0472757895403,1402.0217709910403,3260,3097,3423,4268.06581465941,4054.662523926439,4481.469105392381,455.79323654346695,433.0035747162936,478.5828983706403
Дальневосточная,2026,5,9693591.1000864,9502164.2594974,9885017.9406754,600,518,682,2919.8617472454384,2103.131528074512,3736.591966416365,1105,912,1298,84.03791569504168,55.35785480244849,112.71797658763487,1295,1085,1505,1199.0988221706637,967.6115745699136,1430.5860697714138,3000,2850,3150,4202.998485111144,3992.8485608555866,4413.148409366701,433.5852876106649,411.90602323013167,455.2645519911982
Дальневосточная,2026,6,9575270.60159174,9383843.76100274,9766697.44218074,530,448,612,2607.5218128045817,1790.7915936336553,3424.252031975508,1060,867,1253,84.18499016211928,55.504929269526095,112.86505105471247,1166,956,1376,1073.1487506297976,841.6615030290476,1304.6359982305476,2756,2618,2894,3764.855553596499,3576.612775916674,3953.0983312763237,393.1852905515433,373.5260260239661,412.8445550791205
Дальневосточная,2026,7,9757853.079763807,9566426.239174807,9949279.920352807,528,446,610,2697.312454733202,1880.5822355622754,3514.042673904128,1009,816,1202,86.28002524932359,57.5999643567304,114.96008614191678,1192,982,1401,977.5324864560803,746.0452388553302,1209.0197340568302,2729,2593,2865,3761.1249664386055,3573.068718116675,3949.181214760536,385.4459516549357,366.17365407218887,404.7182492376825
Дальневосточная,2026,8,9911382.337734593,9719955.497145593,10102809.178323593,556,474,638,2748.8962801327193,1932.166060961793,3565.6264993036457,949,756,1142,85.97902897651771,57.29896808392453,114.65908986911089,1187,977,1397,1013.4594750998715,781.9722274991215,1244.9467227006216,2692,2557,2827,3848.334784209109,3655.9180449986534,4040.7515234195644,388.27427427128276,368.8605605577186,407.6879879848469
Дальневосточная,2026,9,9851320.294635003,9659893.454046004,10042747.135224003,626,544,707,2863.9587243397505,2047.228505168824,3680.688943510677,1163,970,1356,92.64596684984284,63.96590595724965,121.32602774243603,1331,1121,1541,1099.5122128686266,868.0249652678766,1330.9994604693766,3120,2964,3276,4056.11690405822,3853.3110588553086,4258.922749261131,411.7333294164811,391.14666294565706,432.3199958873052
Дальневосточная,2026,10,9750381.901607474,9558955.061018474,9941808.742196474,655,573,737,3290.7944801657445,2474.064260994818,4107.524699336671,1216,1023,1409,96.22995764065152,67.54989674805833,124.91001853324471,1459,1249,1669,1201.512295922501,970.0250483217509,1432.9995435232508,3330,3164,3496,4588.536733728897,4359.109897042452,4817.9635704153425,470.6007190315713,447.0706830799927,494.1307549831499
Дальневосточная,2026,11,9403909.367698405,9212482.527109405,9595336.208287405,751,669,833,3665.0903168768277,2848.3600977059014,4481.820536047754,1354,1161,1547,107.62693982218374,78.94687892959055,136.30700071477693,1600,1390,1810,1395.5126956402935,1164.0254480395433,1626.9999432410436,3705,3520,3890,5168.229952339305,4909.818454722339,5426.641449956271,549.5831308297926,522.103974288303,577.0622873712822
Дальневосточная,2026,12,9423978.55354224,9232551.71295324,9615405.39413124,783,701,864,3833.3706565351226,3016.6404373641963,4650.100875706049,1433,1240,1626,110.65498482729468,81.97492393470151,139.33504571988786,1666,1456,1876,1355.818592164193,1124.331344563443,1587.305839764943,3882,3688,4076,5299.84423352661,5034.852021850279,5564.836445202941,562.3786390658253,534.259707112534,590.4975710191165
Забайкальская,2025,1,11101186.176131103,10685208.413268935,11517163.938993271,813,714,911,4620.5256842491,3793.7444970683955,5447.306871429804,2809,2492,3125,502.19557974013617,439.66868351763196,564.7224759626404,1675,1465,1885,1884.5617612813787,1543.1865893509519,2225.9369332118054,5297,5032,5562,7007.283025270614,6656.918874007083,7357.647176534146,631.2193052249788,599.6583399637299,662.7802704862278
Забайкальская,2025,2,10846579.4920537,10430601.729191532,11262557.254915869,752,653,850,4400.496414919251,3573.7152277385467,5227.277602099955,2749,2433,3066,534.6789884734306,472.15209225092644,597.2058846959349,1630,1420,1840,1825.5501042917224,1484.1749323612955,2166.925276222149,5131,4874,5388,6760.725507684404,6422.689232300184,7098.761783068624,623.3048411840222,592.1395991248211,654.4700832432233
Забайкальская,2025,3,11388154.050838059,10972176.28797589,11804131.813700227,718,620,817,4471.1283843619485,3644.347197181244,5297.909571542653,2479,2163,2796,480.0825153166785,417.5556190941743,542.6094115391827,1472,1262,1682,1774.0398645809958,1432.664692650569,2115.4150365114224,4669,4436,4902,6725.250764259623,6388.988226046641,7061.513302472605,590.5479267524229,561.0205304148017,620.0753230900441
Забайкальская,2025,4,11388528.124253362,10972550.361391194,11804505.88711553,629,530,727,3756.727088477776,2929.9459012970715,4583.508275658481,2245,1929,2562,421.52111102370566,358.99421480120145,484.04800724620986,1352,1142,1562,1561.576166571416,1220.2009946409892,1902.9513385018429,4226,4015,4437,5739.824366072898,5452.833147769253,6026.815584376543,504.0005436566635,478.8005164738303,529.2005708394968
Забайкальская,2025,5,11842027.877158238,11426050.11429607,12258005.640020406,627,528,726,3545.4617358632663,2718.680548682562,4372.242923043971,2053,1736,2369,391.6565364822035,329.1296402596993,454.1834327047077,1276,1066,1486,1461.0018224768467,1119.6266505464198,1802.3769944072735,3956,3758,4154,5398.120094822317,5128.214090081201,5668.026099563433,455.84423131063573,433.0520197451039,478.63644287616756
Забайкальская,2025,6,11901211.617839143,11485233.854976974,12317189.380701311,576,477,675,3044.8497926642103,2218.068605483506,3871.6309798449147,1966,1649,2282,348.1006534890559,285.5737572665517,410.6275497115601,1218,1008,1428,1397.235098726022,1055.8599267955951,1738.6102706564488,3760,3572,3948,4790.1855448792885,4550.676267635324,5029.694822123253,402.49561966439717,382.3708386811773,422.62040064761703
Забайкальская,2025,7,12186209.770000704,11770232.007138535,12602187.532862872,564,466,663,3113.220676158828,2286.439488978124,3940.0018633395325,1909,1593,2226,389.7802671151874,327.2533708926832,452.30716333769163,1129,919,1338,1286.8169867439155,945.4418148134887,1628.1921586743424,3602,3422,3782,4789.817930017931,4550.327033517034,5029.308826518828,393.05231244330156,373.39969682113644,412.7049280654667
Забайкальская,2025,8,12185111.074820839,11769133.31195867,12601088.837683007,580,481,678,3323.512291869818,2496.7311046891136,4150.293479050522,1956,1640,2273,392.0330842075883,329.50618798508407,454.5599804300925,1187,978,1397,1451.6205822071686,1110.2454102767417,1792.9957541375954,3723,3537,3909,5167.165958284575,4908.807660370346,5425.524256198804,424.05571246387257,402.85292684067895,445.2584980870662
Забайкальская,2025,9,12024082.72519388,11608104.962331712,12440060.488056049,625,526,724,3374.8366541161245,2548.05546693542,4201.617841296829,2198,1882,2515,412.5471122405373,350.02021601803307,475.0740084630415,1329,1119,1539,1474.663097692498,1133.2879257620712,1816.0382696229249,4152,3944,4360,5262.04686404916,4998.944520846701,5525.1492072516185,437.6256371742746,415.7443553155608,459.5069190329883
Забайкальская,2025,10,11999664.983201563,11583687.220339395,12415642.746063732,659,560,758,4201.117436393579,3374.3362492128745,5027.898623574283,2330,2014,2647,426.94599643756254,364.41910021505834,489.47289266006675,1436,1226,1645,1768.4366403234008,1427.061468392974,2109.8118122538276,4425,4204,4646,6396.500073154542,6076.675069496815,6716.32507681227,533.0565546712395,506.4037269376775,559.7093824048015
Забайкальская,2025,11,11740225.421093214,11324247.658231046,12156203.183955383,738,639,837,4374.0889450636205,3547.307757882916,5200.870132244325,2715,2398,3031,471.9459975206007,409.4191012980965,534.4728937431049,1538,1328,1748,1854.5552632905146,1513.1800913600878,2195.9304352209415,4991,4741,5241,6700.590205874736,6365.560695580999,7035.619716168473,570.7377810511238,542.2008919985675,599.27467010368
Забайкальская,2025,12,11469762.04884267,11053784.285980502,11885739.811704839,799,700,897,4638.261620942039,3811.480433761335,5465.042808122744,2678,2362,2995,494.8520065705929,432.3251103480887,557.378902793097,1669,1459,1879,1992.6350201749597,1651.2598482445328,2334.0101921053865,5146,4889,5403,7125.748647687591,6769.461215303211,7482.036080071971,621.2638603436936,590.2006673265089,652.3270533608784
Забайкальская,2026,1,11043555.075853936,10627577.312991768,11459532.838716105,802,703,901,4564.102903903276,3737.321716722571,5390.88409108398,2819,2502,3136,508.46636866825673,445.93947244575253,570.9932648907609,1657,1448,1867,1860.4132643093606,1519.0380923789337,2201.788436239787,5278,5014,5542,6932.982536880893,6586.333410036848,7279.631663724938,627.7853905975838,596.3961210677046,659.1746601274631
Забайкальская,2026,2,10788948.391776534,10372970.628914366,11204926.154638702,741,642,840,4344.073634573426,3517.2924473927214,5170.85482175413,2760,2443,3076,540.9497774015512,478.42288117904695,603.4766736240554,1612,1402,1822,1801.4016073197042,1460.0264353892774,2142.776779250131,5113,4857,5369,6686.425019294681,6352.103768329946,7020.746270259416,619.7476136220241,588.7602329409228,650.7349943031254
Забайкальская,2026,3,11330522.950560892,10914545.187698724,11746500.71342306,708,609,806,4414.705604016123,3587.924416835419,5241.486791196828,2490,2173,2806,486.35330424479906,423.82640802229486,548.8802004673032,1455,1245,1664,1749.8913676089776,1408.5161956785507,2091.266539539404,4653,4420,4886,6650.9502758699,6318.4027620764045,6983.497789663395,586.9941135894933,557.6444079100186,616.343819268968
Забайкальская,2026,4,11330897.023976196,10914919.261114027,11746874.786838364,618,519,717,3700.304308131951,2873.5231209512467,4527.085495312655,2256,1939,2572,427.7918999518262,365.265003729322,490.31879617433043,1334,1124,1544,1537.4276695993979,1196.052497668971,1878.8028415298247,4208,3998,4418,5665.523877683175,5382.247683799016,5948.800071567333,500.0066513441008,475.00631877689574,525.0069839113058
Забайкальская,2026,5,11784396.776881073,11368419.014018904,12200374.53974324,617,518,715,3489.038955517441,2662.2577683367367,4315.820142698146,2063,1746,2380,397.927325410324,335.4004291878198,460.4542216328282,1258,1048,1468,1436.8533255048285,1095.4781535744016,1778.2284974352553,3938,3741,4135,5323.819606432594,5057.6286261109635,5590.010586754224,451.7685297967052,429.1801033068699,474.3569562865405
Забайкальская,2026,6,11843580.517561978,11427602.75469981,12259558.280424146,565,467,664,2988.4270123183856,2161.645825137681,3815.20819949909,1976,1659,2293,354.37144241717647,291.84454619467226,416.8983386396807,1200,991,1410,1373.0866017540038,1031.711429823577,1714.4617736844307,3741,3554,3928,4715.885056489566,4480.090803665087,4951.679309314044,398.1806894880079,378.27165501360747,418.0897239624083
Забайкальская,2026,7,12128578.669723537,11712600.906861369,12544556.432585705,554,455,652,3056.7978958130034,2230.016708632299,3883.5790829937077,1920,1603,2236,396.05105604330794,333.52415982080373,458.57795226581214,1111,901,1321,1262.6684897718974,921.2933178414705,1604.0436617023242,3585,3406,3764,4715.517441628209,4479.741569546798,4951.29331370962,388.79390322952787,369.35420806805143,408.2335983910043
Забайкальская,2026,8,12127479.974543674,11711502.211681506,12543457.737405842,569,470,668,3267.089511523993,2440.308324343289,4093.8706987046976,1967,1650,2284,398.3038731357088,335.7769769132046,460.830769358213,1170,960,1380,1427.4720852351504,1086.0969133047236,1768.8472571655773,3706,3521,3891,5092.865469894852,4838.222196400109,5347.508743389595,419.94424897712383,398.94703652826763,440.94146142598004
